,online_store,brand,category,product_description,review_rating,review_title,review_text,review_type,parent_review,verified_purchase,helpful_review_count,review_delt,title_review_comments,char_count,word_count,sent_count,capital_char_count,capital_word_count,quoted_word_count,stopword_count,unique_word_count,htag_count,mention_count,avg_wordlength,avg_sentlength,unique_vs_words,stopwords_vs_words,! count,""" count",# count,$ count,% count,& count,' count,( count,) count,* count,+ count,", count",- count,. count,/ count,: count,; count,< count,= count,> count,? count,@ count,[ count,\ count,] count,^ count,_ count,` count,{ count,| count,} count,~ count
60,0,8,1,Comfort Ultra Concentrated Pure Fabric Conditioner 38 Wash 570ml,5,We love the smell,We love it and even better when itÂs on a deal,0,1,0,0,25,love smell love even better it deal,65,15,1,3,0,0,6,13,0,0,4.333333333333333,15.0,0.8666666666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,8,1,Comfort Ultra Concentrated Pure Fabric Conditioner 38 Wash 570ml,5,Good seller,Great product!,0,1,0,0,27,good seller great,26,4,1,2,0,0,0,4,0,0,6.5,4.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,11,2,Dove  Deeply Nourishing Body wash 500ml,4,Not as advertised,"Bought items to give as gifts, it was advertised as Dove Moisturising Deeply Nourishing Body Wash but I received Dove idratante bagnodoccia di belleza, a language I cannot read. Even has a less distinct fragrance.",0,1,0,0,30,advertise bought item give gift advertise moisture deeply nourish wash receive irritant bagnodoccia belleau language read even less distinct fragrance,231,38,2,12,2,0,12,32,0,0,6.078947368421052,19.0,0.8421052631578947,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,5,Christmas smellies,Good pleasant smelling deoderant boys will love it at christmas.,0,1,0,0,29,christmas smell good pleasant smell tender boy love christmas,83,12,1,2,0,0,3,12,0,0,6.916666666666667,12.0,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,12,2,Dove Men+Care  Invisible Dry Aerosol Anti-perspirant Deodorant 250ml,4,"Good price, good product","Good price and nice smell, not overpowering. DoesnÂt leave white powdery mess like some anti perspirents do. Happy.",0,1,0,0,29,good price good good price nice smell overflow doesnt leave white powder mess like anti perspire happy,141,22,3,5,0,0,4,21,0,0,6.409090909090909,7.333333333333333,0.9545454545454546,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,31,2,Tresemme  Cleanse & Replenish Shampoo 900ml,5,Great.,A great deal on treseme shampoo giving a long lasting supply so you donÂt need to keep buying more and very good price.,0,1,0,0,30,great great deal these shampoo give long last supply dont need keep buy good price,127,24,2,3,1,0,8,24,0,0,5.291666666666667,12.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,31,2,Tresemme  Moisture Rich Shampoo 900ml,4,Good shampoo,delivered quickly and decent shampoo. only 4 star as one bottle was leaking when delivered,0,1,0,0,29,good shampoo devil quick decent shampoo star bottle leak devil,103,17,2,1,0,0,5,16,0,0,6.0588235294117645,8.5,0.9411764705882353,0.29411764705882354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,25,2,Simple Kind to Skin Exfoliating Facial Wipes 25 Wipes,5,Good buy,"Good wipes, good buy",0,1,0,0,30,good buy good wipe good buy,29,6,1,2,0,0,0,4,0,0,4.833333333333333,6.0,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,19,0,Marmite  Spread Yeast Extract 500g,5,Great for a marmite lover!,"Three gigantic marmite jars that will last probably a whole life! What else would you possibly wish for? Order came in time, when mentioned, safely packed. Very happy with it.",0,1,0,0,29,great admit lover three giant admit jar last probably whole life else would possible wish order came time mention safe pack happy,202,35,5,5,0,0,11,33,0,0,5.771428571428571,7.0,0.9428571428571428,0.3142857142857143,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69,0,16,2,Lynx  Black Shower Gel 400ml,5,a great product,a great buy,0,0,0,0,29,great great buy,27,6,1,0,0,0,2,4,0,0,4.5,6.0,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,8,1,Comfort Creations Cherryblossom & Sweetpea Fabric Conditioner 33 Wash 1.16L,5,"Smells great, misses well happy",Nice fragrance and it seems to last on the clothes.,0,0,0,0,30,smell great miss well happy nice fragrance seem last cloth,83,15,1,2,0,0,5,15,0,0,5.533333333333333,15.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,8,1,Comfort  Strawberry & Lily Fabric Conditioner 33 Wash,5,"Smells great, misses well happy",Nice fragrance and it seems to last on the clothes.,0,0,0,0,30,smell great miss well happy nice fragrance seem last cloth,83,15,1,2,0,0,5,15,0,0,5.533333333333333,15.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,8,1,Comfort  Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,"Smells great, misses well happy",Nice fragrance and it seems to last on the clothes.,0,1,0,0,30,smell great miss well happy nice fragrance seem last cloth,83,15,1,2,0,0,5,15,0,0,5.533333333333333,15.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,5,Dove MenÂs + Deodorant,"As you get older, you know what you like and what is suitable for your body. I like all Dove products. Gives you that fresh all over, wide awake feeling and no dandruff or flakey skin. No smelly a/pits!",0,1,0,0,30,men door get older know like suitable like give fresh wide away feel dandruff flakes smell a/pit,226,43,4,9,1,0,17,35,0,0,5.255813953488372,10.75,0.813953488372093,0.3953488372093023,1,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,19,0,Marmite  Spread Yeast Extract 500g,4,Vitamin B12.,Excellent,0,1,0,0,29,vitamin bed expel,22,3,2,3,1,0,0,3,0,0,7.333333333333333,1.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,8,31,2,Tresemme Keratin Smooth Heat Protection Spray 200ml,5,Leaves coloured hair shiny!,"I've been Using tresemme products for years. Previously the regular heat protection but after being recommended this one for colour treated hair gave it a go and Ive not looked back! Leaves my hair with a lovely shine, ive got dyed red hair so it can be hard to keep looking healthy. Seems to do a Good job with heat protection too. I only dry my hair, no straighteners or tongs but seems to keep the damage away",0,1,1,0,30,leave colour hair shiny tresemm year previous regular heat protect recommend colour treat hair gave go give look back leave hair love shine give got dy red hair hard keep look health seem good job heat protect dry hair straighten long seem keep damage away,440,82,6,9,1,0,32,65,0,0,5.365853658536586,13.666666666666666,0.7926829268292683,0.3902439024390244,2,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,31,2,Tresemme  Heat Defence Spray 300ml,5,Great Value,So much cheaper than in Boots. Great value!!!,0,0,0,0,30,great value much cheaper boot great value,57,10,3,5,0,0,2,9,0,0,5.7,3.3333333333333335,0.9,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,6,10,1,Domestos Power 5 Lime Toilet Rim Block 1pc,2,Nope,"I like the blue version but this is such an overpowering, awful smell it had to be binned.",0,1,1,0,30,hope like blue version overflow a smell,95,19,1,2,1,0,10,19,0,0,5.0,19.0,1.0,0.5263157894736842,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,21,1,"Persil Powercaps Bio Washing Capsules 50 Wash, 1350g",5,Great cleaning.... Great value pack of 3,"I like these, I use only one in the regular wash and everything comes clean. I'll use two if I load a 9kg wash or if I have a lot of white washing just to give an extra boost as the machine uses more water on these cycles. It's good value for money buying in a pack of three so these are a regular purchase for me.",0,0,0,1,30,great clean great value pack like regular wash every clean two load g wash lot white wash give extra boost machine water cycle good value money buy pack three regular purchase,355,74,3,8,4,0,31,55,0,0,4.797297297297297,24.666666666666668,0.7432432432432432,0.4189189189189189,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,8,1,Comfort  Sunshiny Days Fabric Conditioner 166 Wash 5L,5,Comfort softener,Excellent value and you don't hav to carry it,0,1,0,0,30,comfort soften expel value carry,62,11,1,2,0,0,5,11,0,0,5.636363636363637,11.0,1.0,0.45454545454545453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,8,1,Comfort  Sunshiny Days Fabric Conditioner 166 Wash 5L,5,Price,Washing,0,0,0,0,30,price wash,13,2,1,2,0,0,0,2,0,0,6.5,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,8,1,Comfort  Pure Fabric Conditioner 166 Wash 5L,5,Comfort softener,Excellent value and you don't hav to carry it,0,0,0,0,30,comfort soften expel value carry,62,11,1,2,0,0,5,11,0,0,5.636363636363637,11.0,1.0,0.45454545454545453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,21,1,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",5,Great cleaning.... Great value pack of 3,"I like these, I use only one in the regular wash and everything comes clean. I'll use two if I load a 9kg wash or if I have a lot of white washing just to give an extra boost as the machine uses more water on these cycles. It's good value for money buying in a pack of three so these are a regular purchase for me.",0,0,0,1,30,great clean great value pack like regular wash every clean two load g wash lot white wash give extra boost machine water cycle good value money buy pack three regular purchase,355,74,3,8,4,0,31,55,0,0,4.797297297297297,24.666666666666668,0.7432432432432432,0.4189189189189189,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,21,1,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",5,Great cleaning.... Great value pack of 3,"I like these, I use only one in the regular wash and everything comes clean. I'll use two if I load a 9kg wash or if I have a lot of white washing just to give an extra boost as the machine uses more water on these cycles. It's good value for money buying in a pack of three so these are a regular purchase for me.",0,0,0,1,30,great clean great value pack like regular wash every clean two load g wash lot white wash give extra boost machine water cycle good value money buy pack three regular purchase,355,74,3,8,4,0,31,55,0,0,4.797297297297297,24.666666666666668,0.7432432432432432,0.4189189189189189,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,21,1,"Persil Powercaps Bio Washing Capsules 38 Wash, 1026g",5,Great cleaning.... Great value pack of 3,"I like these, I use only one in the regular wash and everything comes clean. I'll use two if I load a 9kg wash or if I have a lot of white washing just to give an extra boost as the machine uses more water on these cycles. It's good value for money buying in a pack of three so these are a regular purchase for me.",0,1,0,1,30,great clean great value pack like regular wash every clean two load g wash lot white wash give extra boost machine water cycle good value money buy pack three regular purchase,355,74,3,8,4,0,31,55,0,0,4.797297297297297,24.666666666666668,0.7432432432432432,0.4189189189189189,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,29,1,Surf  Tropical Lily Washing Liquid 85 Wash 3L,5,Best washing liquid,Lovely fresh smell,0,1,0,0,30,best wash liquid love fresh smell,38,6,1,2,0,0,0,6,0,0,6.333333333333333,6.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,8,1,Comfort Intense Fuchsia Passion Fabric Conditioner 38 Wash 570ml,5,happy,great item,0,1,0,0,30,happy great item,16,3,1,0,0,0,0,3,0,0,5.333333333333333,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,23,0,Pot Noodle  Sticky Rib Standard 90g,5,Noodle tastic,WhatÂs not to like noodles that taste like spare ribs,0,0,0,0,30,good tactic what like good last like spare rib,68,12,1,3,0,0,3,11,0,0,5.666666666666667,12.0,0.9166666666666666,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,21,1,"Persil Powercaps Non Bio Washing Capsules 38 Wash, 1026g",5,Great cleaning.... Great value pack of 3,"I like these, I use only one in the regular wash and everything comes clean. I'll use two if I load a 9kg wash or if I have a lot of white washing just to give an extra boost as the machine uses more water on these cycles. It's good value for money buying in a pack of three so these are a regular purchase for me.",0,0,0,1,30,great clean great value pack like regular wash every clean two load g wash lot white wash give extra boost machine water cycle good value money buy pack three regular purchase,355,74,3,8,4,0,31,55,0,0,4.797297297297297,24.666666666666668,0.7432432432432432,0.4189189189189189,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,31,2,Tresemme  Heat Defence Spray 300ml,5,Great Value,So much cheaper than in Boots. Great value!!!,0,1,0,0,30,great value much cheaper boot great value,57,10,3,5,0,0,2,9,0,0,5.7,3.3333333333333335,0.9,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,11,2,Dove  Invisible Dry Anti-perspirant Deodorant Stick 40ml,5,Good if you have sensitive skin,"This is a good deodorant if you have easily irritated skin. It's like Dove soap in that it doesn't seem to irritate or dry out skin. I've used Dove soaps for quite a long time and this is certainly something which they are good for, this seems to be as good as all of them. It's main selling point, beyond being an effective 24 hour deodorant, is that it is not prone to marking your clothes. It certainly seems to work as far as that goes too, though we haven't been able to test on every single colour. Good though. Recommended.",0,1,1,0,30,good sent good door vasili merit like soap seem merit dry soap quit long time certain cometh good seem good main sell point beyond effect did hour door prone mark cloth certain seem work far go though all test every single colour good though recommend,562,107,7,10,0,0,51,81,0,0,5.252336448598131,15.285714285714286,0.7570093457943925,0.4766355140186916,0,0,0,0,0,0,5,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,8,1,Comfort  Pure Fabric Conditioner 166 Wash 5L,5,Price,Washing,0,1,0,0,30,price wash,13,2,1,2,0,0,0,2,0,0,6.5,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,11,2,Dove  Deeply Nourishing Body wash 500ml,5,The real dove not a copy.,Great body wash. Cheap and fast delivery,0,1,0,0,30,real copy great wash cheap fast deliver,66,13,2,3,0,0,3,13,0,0,5.076923076923077,6.5,1.0,0.23076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2,14,0,Hellmann's  Real Mayonnaise 600g,1,Why plastic?,"yet to try the taste but why, in this day and age, start producing what was perfect in glass bottles suddenly in plastic?",0,1,1,0,30,plastic yet last day age start produce perfect glass bottle sudden plastic,134,25,2,1,0,0,11,22,0,0,5.36,12.5,0.88,0.44,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
94,2,14,0,Hellmann's  Real Mayonnaise 400g,1,Why plastic?,"yet to try the taste but why, in this day and age, start producing what was perfect in glass bottles suddenly in plastic?",0,1,1,0,30,plastic yet last day age start produce perfect glass bottle sudden plastic,134,25,2,1,0,0,11,22,0,0,5.36,12.5,0.88,0.44,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
95,1,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,1,Angry and useless product,"Not even worth one star. Bring out a lot of white stuff, had high expectations but this product is a total failure and waste.",0,0,0,0,30,angry useless even worth star bring lot white stuff high expect total failure wast,151,28,2,3,0,0,10,25,0,0,5.392857142857143,14.0,0.8928571428571429,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,28,2,Sure  Active Dry Anti-perspirant Deodorant Aerosol 250ml,5,Sure men,Bought this for my step dad,0,1,0,0,30,sure bought step dad,36,8,1,2,0,0,3,8,0,0,4.5,8.0,1.0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,16,2,Lynx Africa Body Spray Deodorant Aerosol 200ml,5,Lynx effect? Definitely depends on the person,Love this on my OH. It smells so good on him but I hated it for years and still do on everyone else,0,1,0,0,30,lynn effect definite depend person love oh smell good hate year still everyone else,145,30,3,7,2,0,14,27,0,0,4.833333333333333,10.0,0.9,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98,1,16,2,Lynx Africa Body Spray Deodorant Aerosol 200ml,5,Good price,Great gift,0,0,0,0,30,good price great gift,21,4,1,2,0,0,0,4,0,0,5.25,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,6,14,0,Hellmann's  Real Squeezy mayonnaise 750ml,5,classic and the best,This is a classic and you know when its Hellmans Mayo. Cap stays so much cleaner than the jar. Tastes great with EVERYTHING!,0,1,1,0,30,classic best classic know pullman mayo cap stay much cleaner jar last great every,145,27,3,15,1,0,12,24,0,0,5.37037037037037,9.0,0.8888888888888888,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,25,2,Simple Kind to Skin Exfoliating Facial Wipes 25 Wipes,5,Cool,Cool,0,0,0,0,30,cool cool,9,2,1,2,0,0,0,1,0,0,4.5,2.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,8,1,Comfort Intense Fresh Sky Fabric Conditioner 38 Wash 570ml,5,Good seller,Great product!,0,0,0,0,30,good seller great,26,4,1,2,0,0,0,4,0,0,6.5,4.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,34,2,Vaseline Intensive Care Cocoa Radiant Body Gel Oil 200ml,5,Cocoa Butter Skin,Absolutely great moistures for dry skin. Can complain. ItÂs smells great of the skin if you like that coca butter smell.,0,1,0,0,30,cocoa butter absolute great moisture dry complain it smell great like cock butter smell,139,24,3,7,0,0,6,23,0,0,5.791666666666667,8.0,0.9583333333333334,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,22,1,Persil & Comfort  New Baby Essential Laundry Kit (3 Items),5,Persil combo buy,Great package buy,0,1,0,0,30,peril combine buy great package buy,34,6,1,2,0,0,0,5,0,0,5.666666666666667,6.0,0.8333333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,16,2,Lynx Africa Body Spray Deodorant Aerosol 200ml,5,Good price,Great gift,0,1,0,0,30,good price great gift,21,4,1,2,0,0,0,4,0,0,5.25,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,16,2,Lynx Africa Body Spray Deodorant Aerosol 200ml,5,Lynx effect? Definitely depends on the person,Love this on my OH. It smells so good on him but I hated it for years and still do on everyone else,0,0,0,0,30,lynn effect definite depend person love oh smell good hate year still everyone else,145,30,3,7,2,0,14,27,0,0,4.833333333333333,10.0,0.9,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106,0,12,2,Dove Men+Care  Invisible Dry Aerosol Anti-perspirant Deodorant 250ml,5,Invisible and smell lovely,Works well and truly invisible,0,1,0,0,30,india smell love work well truly india,57,9,1,2,0,0,2,8,0,0,6.333333333333333,9.0,0.8888888888888888,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,1,Angry and useless product,"Not even worth one star. Bring out a lot of white stuff, had high expectations but this product is a total failure and waste.",0,1,0,0,30,angry useless even worth star bring lot white stuff high expect total failure wast,151,28,2,3,0,0,10,25,0,0,5.392857142857143,14.0,0.8928571428571429,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,3,Well priced,Nice and cost effective,0,0,0,0,30,well price nice cost effect,35,6,1,2,0,0,1,6,0,0,5.833333333333333,6.0,1.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1,31,2,Tresemme  Heat Defence Spray 300ml,5,Great,Great,0,0,0,0,30,great great,11,2,1,2,0,0,0,1,0,0,5.5,2.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,10,1,Domestos  15 Minute Sink & Pipe Unblocker 500ml,5,Great,Does exactly what it says my kitchen sink is always getting blocked and since I have put this down it has not been blocked for the last 2 months,0,1,0,0,30,great exact say kitchen sink away get block since put block last month,150,30,1,3,1,0,14,28,0,0,5.0,30.0,0.9333333333333333,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
